PubMedIds,citations
30455304,14
30454010,32
30205049,35
29570883,9
29694897,32
29057876,57
28729615,2
28827718,39
28395729,27
28441415,9
28355277,12
27863519,27
28536623,16
27325645,30
27230542,43
26184083,91
25811620,44
24743270,61
25437555,28
24958709,13
24974848,67
23818864,85
23409192,45
22024825,99
30042191,32
30135308,4
29950172,5
29714684,3
29267892,18
29276153,11
29074580,73
29168801,7
29124042,1
28492984,10
28760966,12
28489004,11
28356514,18
28192419,175
29186115,48
26834243,42
26864856,3
26796527,18
26663584,28
26549197,25
25977766,1
24299206,34
23661089,10
22734042,25
22206443,18
30335683,5
30630471,7
30442111,2
30193848,15
29804891,15
29511998,3
29386109,2
29378814,7
28280206,30
28903501,6
27871362,22
27626654,97
27056911,33
26971878,20
26324782,18
27261002,5
25999153,9
26573524,15
25024434,32
25977778,14
25071214,85
25077492,14
23688780,19
29695719,5
30401835,30
30388412,14
30208879,0
28961236,9
28757253,82
28431199,7
28619944,80
28092679,5
28106309,36
28114290,20
28178531,19
27787515,2
26024509,28
26400545,32
25751301,0
24914927,11
24179124,70
23474895,111
22402488,29
30670628,1
30037853,7
30120223,6
30127506,8
29768163,7
29779018,3
28925592,2
29566098,4
29463953,0
28860622,3
28623314,9
28321286,48
27486082,27
26873106,48
26668391,21
26431317,3
26133928,7
25519703,18
24792119,222
25413384,59
22646746,31
20116306,112
30269358,5
30532217,2
29985393,17
29511296,8
30069044,113
29759990,4
29425512,28
29255003,5
28706189,6
28457750,63
28212747,25
28760199,29
27340176,17
26293963,52
26084022,45
24630728,66
24085568,3
25391662,24
23991086,37
23714726,19
23150554,45
22798355,9
29456164,4
30446557,4
30116021,6
30380410,0
29545397,23
29199270,15
28827608,18
28803728,238
28500078,17
28134322,10
28045337,3
27609902,19
27486225,15
27044474,43
26965320,95
26837954,3
26456572,6
25429978,49
26102285,2
25751603,56
26407100,6
24533081,30
25456127,20
24332370,56
22037400,25
30948634,6
31121853,1
30808686,3
30477578,6
29628307,23
28669758,16
28507152,37
28215845,48
28196466,0
28622766,19
27996962,10
27635635,12
27535918,27
27183470,29
26867566,3
26510915,20
25621764,123
26646420,8
25358733,2
25118241,14
23260135,560
22216095,24
20452322,508
30816218,1
30661958,10
30458065,0
30448535,12
29537368,4
29420474,83
28652307,9
28584005,6
28111071,124
28100173,6
28084309,2
27311442,36
27273316,2
27207531,21
26755556,22
26531099,31
26416581,41
26407301,10
25732829,34
25164881,16
22580950,314
30518537,4
30419821,3
29706538,14
29171103,0
28972012,7
29073274,6
28735899,11
28620075,15
28379941,44
28190000,10
28245924,26
27926877,19
27880895,19
26936319,19
26346536,14
26251276,24
26219083,17
26163371,212
25564527,29
25792600,64
24726324,82
24714492,252
25362506,25
31728018,0
30220569,9
29539420,2
29084509,6
28671673,10
28768717,6
28739911,3
28405610,24
28320772,8
28098242,9
27777311,25
27758864,7
27545881,16
27261277,39
27141930,36
26599327,15
25070500,574
24478389,20
24548064,31
24079845,34
24074864,129
22806141,29
22573623,43
22457801,33
30116038,4
29700375,10
29892065,83
29848638,7
29769286,12
29657097,7
29684192,3
29122854,2
28892097,4
28860207,21
28461471,12
28350989,45
28798029,34
28095651,7
26417967,2
26555228,1
26076231,71
25745177,189
24634144,55
23624976,25
23030061,5
22870402,37
20407023,139
30755671,4
30707695,2
29679008,32
30463508,6
29925570,4
30135312,2
29263027,6
29026085,33
28626869,9
27980108,33
28123069,30
27919067,147
27780223,3
27146086,10
26976640,5
27001854,19
26566875,135
25754082,79
26504220,45
26092837,18
24793693,283
24550506,61
23151475,81
30630901,6
30135090,11
30100187,18
29924995,12
29538770,10
29420261,61
29437778,8
29472484,180
29099323,8
28794204,12
28644441,5
28934475,14
27780967,9
28166192,9
28920934,40
27811843,35
27871486,96
27149259,25
26551560,41
25695510,13
26164662,31
25266388,111
24784029,31
25465405,12
23861383,44
30348817,3
30513303,12
29879109,18
29172230,5
28757615,21
28976967,14
28671690,14
28677680,9
28343983,50
28097404,15
27881780,18
27338251,37
27282387,109
27008552,14
26642091,145
26549684,47
25910208,136
25840911,10
25900833,14
25014769,3
25497099,23
21947206,65
29396493,17
30275517,7
30237481,11
30047180,1
30257220,10
29610297,11
29033130,244
28991264,12
28935707,10
28874116,3
28413068,56
28181545,13
27746021,23
27525976,41
27688402,20
27058748,21
26588988,34
26475188,19
22102886,70
21321133,57
20952408,14
21251255,47
30597065,3
30374110,1
30341287,1
29371665,8
30356219,17
30305426,1
29950724,27
29379210,33
29929553,3
29259206,5
28821769,2
28674041,7
28267439,14
28320402,2
27897198,3
27851926,8
27693255,16
27356611,4
26683846,35
25173875,5
25176652,30
24952746,142
22879431,110
30589221,9
30892634,0
30518680,3
30055351,9
29386544,2
29410445,4
30228232,8
30075129,15
29423132,3
29320732,9
29180618,13
29031720,5
28263986,6
28077873,93
28334903,93
27798170,49
27546460,50
27604143,10
26804915,35
27501245,168
26382944,29
23236295,50
22434430,70
21889890,95
30804559,8
30676324,9
30397142,4
29708601,2
30044225,10
29844022,17
29848443,6
29745895,6
29494814,6
29133298,5
28272773,17
28803829,8
28693562,6
27540893,0
28358055,79
28297666,32
27907167,10
27197225,9
26898331,194
23945586,95
23089734,14
20175885,46
30872278,1
29634345,5
29434212,20
30011215,3
29580384,9
28951454,24
28665778,4
27474899,12
28604729,62
28394930,7
28007888,20
27575636,45
26769127,36
27261530,30
25876163,7
26258414,37
24747576,66
24305048,187
23439652,35
22850507,33
30575716,15
30532146,6
30400597,1
30403737,6
30275019,7
30320549,10
29898962,6
29259015,18
28488769,10
29206103,3
28709002,103
28665409,6
28593990,9
27546534,8
27464507,13
26752408,47
26437243,42
26249178,51
26039063,17
24850744,22
24065774,26
23932780,27
23565803,31
23335630,183
30814526,0
30357341,5
30232459,17
29632339,9
30297801,15
30129933,3
29710228,7
30065029,3
29760381,1
29653696,16
29033324,8
28937961,3
28397821,346
27401346,22
27133132,65
27009155,7
26675734,164
25416278,10
25588388,17
25544350,329
25003194,194
24152715,69
30629778,1
30559442,4
29654272,9
29853599,12
29724161,4
29670241,40
28778995,2
28637720,10
28669490,31
28749949,2
28463229,10
28457793,27
28360266,32
28103245,16
27930333,25
27783944,11
26759081,62
26621032,21
26632845,7
26235356,24
26250110,17
26444573,18
22994911,25
21884934,110
31660858,0
31234785,0
30362940,2
30257215,19
29220654,22
28986577,14
28928151,19
28676847,2
28228255,6
28723948,2
27739342,9
27668798,22
27641505,73
27604219,2
27556940,126
27376469,49
27113777,14
25974303,80
26764377,19
25525214,9
24056875,610
23196693,14
22778444,114
22199352,98
30987655,4
29897614,0
29891665,3
28159836,10
29141222,9
28891792,11
28625536,6
28625553,127
28641114,4
28275009,26
28238550,12
28137766,6
27309807,115
26876937,312
27540136,7
26541409,164
26156747,7
25063768,43
24945404,70
23768317,23
21265889,143
30728304,3
30686579,13
30450639,3
30455454,8
29795194,13
30130255,21
29959232,5
29912970,3
29610343,17
29197343,6
28962651,11
28695822,15
28650797,29
28286175,16
28087712,27
27912058,71
27172187,12
26571212,145
25925576,72
25721503,202
24928520,31
24316261,24
24094292,34
23889516,12
23953119,142
30993572,0
30643266,8
30715476,0
30248606,7
30282719,28
30176893,5
29937226,58
30008328,4
29945667,1
29916805,9
29334995,7
29866884,10
29149598,19
29089020,1
28380380,57
28273454,12
28546511,15
27695000,14
27893846,11
27611969,8
26395143,19
26646695,22
25149110,82
24656133,40
22978491,29
30606806,8
30420755,29
29356532,21
29499139,25
29094699,217
28482900,9
28319093,170
28807899,8
28453617,13
27939582,54
26888604,8
26925584,15
26538417,19
26373672,11
25569111,433
25626709,34
25564555,38
25414008,54
24951427,47
24254125,30
23739326,170
22403401,257
31292459,0
30622257,8
30674989,2
30256509,6
29985392,25
30404016,39
29534157,2
29382783,7
29346752,59
30425720,9
28925547,5
27748754,54
27013243,8
27068461,46
27020755,67
26581162,55
26779602,95
26659825,12
26600239,87
25637355,49
25414514,70
24555715,28
23142080,206
23024189,16
30787436,38
30700509,1
30520724,5
29434322,12
30401455,9
29269399,1
29703133,6
30266827,10
28924976,1
29073101,12
28399412,29
27622269,8
27304508,100
27133166,105
26831523,6
26801242,28
26518482,120
25903499,88
25751743,8
24509509,107
23913922,66
23625170,2
23392611,67
22921934,97
29967452,11
29867213,25
29674518,2
29636421,7
29218722,10
29363207,2
29126837,5
29106373,7
29018122,11
28579396,6
28028135,32
28400329,9
28489070,26
26989172,13
27116668,16
26599541,42
26176762,1
26232411,9
25916830,21
24438106,3
24141703,160
23877242,20
21252301,198
30783090,4
31644911,0
30158554,30
29950382,6
30134157,4
30060565,4
29382756,9
29021295,10
30457566,2
30357359,5
28981617,8
28923023,17
28662146,7
27773931,25
28192421,32
27783952,15
27355629,11
26648252,14
25788703,17
25377589,16
25704815,86
24271167,24
21160473,1164
20811459,440
30632432,3
30622120,6
30459229,9
30446528,4
30021842,9
29743677,28
29590075,33
29050771,26
28942923,86
29021242,9
28434841,71
28331289,1
27881411,12
27745969,81
27291620,22
26095609,34
25499759,10
25171407,79
23844181,8
23258410,243
22975805,335
31500560,0
30291886,3
29472596,9
30431433,14
29925317,8
29712856,6
28956762,6
28584089,15
28487406,13
27859287,19
26553800,8
27510371,5
27049681,21
27296695,12
26192090,8
25867923,636
25581266,16
25343512,23
25561496,125
23586901,42
22293517,69
31257073,0
30107478,2
30012580,24
29230913,13
29466731,14
30242039,10
29385530,16
29227470,63
29021400,8
28950103,11
28688178,4
27737935,29
27605379,7
27335502,43
27176494,33
28171552,20
25956916,12
24850757,30
24792116,26
24599027,12
25479752,44
25242144,831
24784239,8
24183664,89
22797304,33
30061313,7
29991564,5
30110628,8
29807993,13
29254942,22
29286291,3
29038308,14
28428330,15
27733775,5
27932444,9
27882918,33
27466344,4
26966245,24
26598602,24
26239120,10
25993097,6
24803538,28
24576422,63
25312496,63
25435137,41
23250216,65
22902560,80
20236529,113
30778920,5
30273559,6
30575729,3
29507648,4
29316427,13
28108491,7
28967890,32
28754678,4
28667090,11
28515048,11
28118504,6
28199841,5
27135165,37
26783232,19
26431547,9
25444080,46
24273302,44
23651856,191
23166516,214
21854988,361
30770807,1
29769207,14
29023490,2
28759253,11
28844658,24
28641110,35
29058708,27
27837089,11
27637746,13
27681438,36
27401066,14
26819139,12
27383785,80
26644562,40
26551680,56
26367798,199
26341737,11
25888192,27
25765449,14
25711694,23
24968940,95
23856342,14
22951069,67
22675074,67
21253009,209
30733440,1
29615657,4
30248094,4
30100398,6
29706498,3
29723190,7
29636009,9
29576454,26
29514086,5
29466735,27
29208647,4
29373830,128
29320479,15
28533268,4
27651463,5
27869122,21
27058117,1
27282753,46
26950362,87
26372730,15
25398875,19
24695426,24
24525231,166
24469107,28
31243372,8
30452683,1
30224797,1
29942094,58
28196875,17
29610140,4
29206307,4
30084885,5
29523690,4
28740262,57
28854918,4
27926879,42
27485450,20
27199435,158
27225119,103
26728554,12
26524239,91
26689283,21
25568944,21
25417163,164
25142253,43
25369077,31
23534459,71
22473956,57
31341169,1
30673779,1
30111345,3
29412140,10
30662905,3
29224779,40
28920957,39
28259685,12
28381557,3
28514447,38
28146558,14
27773697,57
27897969,26
27851970,19
26923328,21
29395071,2
26166577,59
26555175,126
25299337,40
24442672,52
23327667,50
23085715,138
22227116,194
21569493,49
31243333,0
30504424,3
30415995,8
30323344,10
30122656,11
29967291,9
29927933,0
29720474,4
29590631,11
29358650,28
28782559,2
28333392,10
28514439,148
28190770,24
28257516,19
28887309,3
27941972,11
27681615,18
27245094,21
26908355,47
26082400,23
25415439,146
25090992,29
24394384,419
24919153,427
31738806,1
30190407,12
29909972,24
29940860,2
29514068,8
29151156,5
29206208,5
29167459,10
28994389,7
28846746,15
28665992,3
28514438,80
28273093,11
27876297,5
27052414,78
27165153,17
26900662,22
27333029,14
26235341,226
25901897,10
24419370,48
25640180,99
25595444,6
24510058,147
31101763,14
30286719,5
29844167,16
29712868,7
29593326,28
29339544,11
29079719,8
29066510,10
29241552,42
28939884,19
28659575,14
29162050,18
28768905,7
28257800,17
28257702,14
27867037,31
27746098,35
27400129,49
27228053,8
25270668,38
22905095,53
22669466,115
22414914,41
30922219,2
29930091,188
29869985,8
29142137,6
29404406,12
28753429,229
28648363,57
28213503,8
28256512,6
28202075,14
28443644,19
27535106,43
26522723,14
26395122,7
26438832,10
26071034,9
24496797,46
25403753,69
23871666,185
22842725,131
22474351,71
21985689,99
30566871,1
29950651,8
30143015,12
29988015,8
29643075,24
29514850,11
29625042,18
29514090,13
29180763,2
29125828,8
28893714,32
28870739,51
28732065,10
27618651,126
27526324,218
26863634,13
26831822,1
26004780,185
25973543,27
25258083,445
24559272,52
24367978,26
23217423,105
22696458,107
30586762,4
30357366,2
30446688,2
30305617,7
29297465,5
29231167,17
28710131,13
27471010,4
28209779,8
28121289,18
28064188,6
27350605,14
27651314,13
27550193,17
27427907,35
26771496,19
26721863,21
26018192,26
25516548,50
25464849,47
24843030,69
25220904,16
23038063,43
22291893,78
31619810,0
30252918,1
29884134,7
29849147,4
29531038,18
29488319,0
28694436,1
29107558,6
28893800,23
28655788,7
28494812,14
27150814,9
27447449,166
26904942,33
26808628,25
26199174,14
26240272,11
26560302,91
26112956,15
26053433,2
26575220,22
24905169,82
24924197,38
24000894,14
22421546,85
30522767,5
30382577,1
29866654,3
29466736,9
30085123,10
29192207,28
29091765,27
28145428,10
28219927,7
28739827,7
27477270,38
27050099,104
26293299,23
26321680,250
25297548,177
25114226,87
25254346,101
25091235,20
25086775,344
24788094,37
24381246,42
23592795,39
22532664,152
31419936,0
30700909,6
30503705,11
30509164,0
30487575,4
30356216,11
30306639,4
29669944,24
28800128,47
29079832,2
29078328,12
28283406,0
27500631,46
26824476,14
26644406,24
25944566,63
25267526,104
24581494,152
25120000,26
25280220,122
23938295,281
23950727,95
21253567,363
30819113,1
30024860,7
30021146,20
29481901,0
29686098,7
29217759,14
28336770,12
28334041,16
28199309,58
28177753,0
28763805,10
27466232,18
27160914,20
26829985,17
26541609,251
26667818,36
26517985,12
25827254,10
25925480,203
25858977,387
24906444,38
24470219,24
23934151,91
23314057,169
30262634,25
30111657,1
30089273,16
29386391,8
29357350,9
29141990,5
29180807,37
29191879,58
28935977,3
29130882,38
28919206,25
28355573,99
27498862,41
27471255,12
26365489,147
26269257,9
26573512,15
25288137,51
25071219,4
24813895,30
24828743,5
31085228,2
30322904,0
29581424,6
30385729,1
29449414,6
29277563,0
28220591,24
28923912,22
28683287,32
28526555,51
27748765,38
28069602,9
28122230,22
27640364,11
27291711,19
27058611,40
27015450,22
26424601,58
26392547,143
26039991,36
26036323,19
24360276,76
23983122,50
21596820,103
30698808,1
30657772,10
30468428,5
30188322,21
29884461,17
29505797,1
29126429,4
28367307,13
28196335,14
28135292,3
27773702,10
27425617,17
27156886,49
26766590,52
26524530,1298
26004914,38
25662994,13
25327250,151
24722278,33
24722556,30
25129133,20
24130859,46
23434589,213
23612715,46
30240284,5
29336199,5
29889863,6
29628141,44
29694893,3
28965153,6
29249826,8
28883427,29
29183316,4
28356392,12
28291780,1
27431325,38
26930707,4
26362653,9
26699362,20
26553695,20
26361796,16
26245832,16
26121403,302
24449754,25
23631387,29
21572438,511
21124741,29
18488015,715
31216470,1
30944225,5
30397106,3
30018301,4
30404006,11
30232286,8
30192230,8
29518696,5
28971515,2
29499154,14
29403030,45
28370415,3
28695825,4
28559416,17
28611032,4
28045081,63
27941793,30
27621450,44
26453894,26
26040288,21
25989971,76
23995935,56
22923593,23
20418881,110
30626869,5
30538335,6
30116946,1
29317678,9
30045979,18
29313530,26
30030417,19
29036586,4
29091769,34
28671686,32
27864352,74
28196958,8
26623542,34
26411676,24
26113076,27
25030700,110
23766440,87
25008523,193
24802988,13
23851456,144
22889811,41
22863370,129
30458308,0
30559380,40
30799488,0
30552105,4
30517875,2
30467325,2
29454938,23
29084208,4
30052469,0
29203658,20
28468635,3
28052439,5
28947672,4
27498870,23
27284738,3
27107035,7
26377647,22
26490224,0
25501393,55
23983221,49
22904110,20
22470573,33
30939247,5
30389661,1
29669858,14
29438482,12
29762555,4
29425878,0
29321173,1
28940640,8
28802044,38
28389586,3
28246332,75
27100792,6
26923725,81
26320100,38
25897967,30
25088949,13
25552714,20
24975796,13
24934224,64
24344320,32
23299892,87
23803762,63
23523075,47
19965430,2322
30604754,3
30635127,0
29921838,27
29746837,48
29650805,14
29304333,16
30026254,4
29262782,4
29196668,3
28947785,4
29089413,46
27259239,9
27231886,16
26812402,16
26168401,262
25664528,156
25146723,50
25006255,39
23967067,11
23467092,295
23170910,47
21852532,62
21355971,19
30611906,4
30318149,36
30282824,12
30146314,14
29880585,8
28108660,11
28525753,120
27856324,7
28485729,22
28878000,25
27729530,37
27301800,39
27239026,11
27257214,35
27165035,10
26564985,21
25561494,51
25514978,37
25333635,6
24939875,82
25453903,119
25058159,258
23754747,17
23610421,13
30723210,4
31555607,0
30518625,5
29523794,6
30042378,15
29502971,89
29395325,70
29343442,35
28842399,10
28541300,31
28132833,40
28249167,38
28442752,18
27430715,16
27208542,27
27315541,11
26140591,66
25992545,91
25806518,23
25144221,50
24330573,25
24145454,45
24156766,10
21840973,22
21258325,112
29463813,11
29909982,67
30089261,1
29198561,28
28277618,21
28661478,7
28114278,18
28504724,91
28270613,35
28218906,108
28135303,5
27546791,39
26777404,162
26411289,328
26402159,27
25873624,14
24920534,52
24448406,65
25375861,54
23242216,118
31088452,0
30315278,34
30254276,19
30190462,32
29511161,2
30089255,15
29266590,1
29567712,29
29434353,10
29386395,18
29261646,7
28930682,18
28369554,5
28564594,34
28240605,18
28232471,243
28288207,24
27798236,3
27402842,51
26342020,6
26186191,317
25784504,33
25712131,26
22797897,17
31801944,0
30573816,22
30514835,16
30286710,4
29950491,9
29529252,8
29440228,9
29042531,16
28864748,11
28611249,12
27979995,7
27795297,5
27376235,96
26440894,33
25617718,47
25497456,35
25784680,19
25586593,78
25248552,86
24734784,22
23104097,110
20707909,146
30298597,0
30318338,6
30373821,10
30089253,9
30150281,11
30071007,2
29152775,9
29950668,20
29309562,4
29343500,4
29222335,3
29146908,21
28874664,60
28893982,19
26634440,89
26760036,55
25189468,69
25072471,29
24713434,49
24736658,14
24373966,61
23084401,175
30220458,10
30033120,17
29528287,7
29878182,6
29273799,5
28808038,9
28854169,60
28878135,8
28607076,13
29134197,32
27213272,10
26845575,5
26605532,133
26411290,194
26287467,419
26028532,41
25714049,359
22978642,8
22555433,163
22185468,25
30423347,1
31031188,0
30886108,9
30558641,6
30387712,8
29986082,3
30153793,0
29887375,26
29950315,7
29511349,16
30179233,1
29167373,11
29240826,2
28455513,3
27965290,4
27198226,38
26932671,33
26744779,48
26483211,10
25288739,28
23388633,70
21964414,226
21172659,642
31618637,0
30538275,15
30510260,3
30061624,3
29659948,13
28931935,5
29144460,74
29117547,18
28652380,48
28723576,26
28855737,9
28445719,8
26997483,39
26936416,29
26341297,8
26234156,51
25712266,21
25841012,16
24941042,19
23651858,119
23353788,107
23086925,99
18978772,2778
31197158,0
30247555,0
29844480,4
29740006,4
29453404,4
30452456,3
30290177,23
29760282,2
29712776,9
29476964,8
29650551,6
29113991,9
28747473,10
28376087,24
26595886,54
26799392,6
25803684,15
26085523,16
25331479,49
24744378,474
24034694,95
30926878,4
30809231,2
30540950,3
30538250,7
30366908,10
30340504,1
30379939,4
30258038,1
30001398,1
29880660,47
29626127,5
29718933,0
29581096,2
29045843,25
28473638,151
28455310,10
27008457,6
26674863,117
26186193,91
26140685,22
25186909,17
21358643,625
30626739,1
30268775,2
30352852,7
30067966,7
29590089,73
29186616,16
29483154,11
30512012,2
28306507,30
28041882,33
28455337,26
27150038,18
27152521,7
27002220,8
26983993,13
27015311,39
25983189,4
25968310,12
25313066,48
25012294,116
24859337,65
24056933,198
23207917,124
23028352,88
21419743,21
30448000,0
30417100,10
29447171,6
29202469,11
30215800,2
29038051,2
28894104,27
28425916,15
27695003,123
27811239,109
27671629,86
27795404,24
27485735,12
26872827,8
26833665,8
26700680,12
25710594,23
25238487,11
24937458,87
24670642,381
24186953,31
22474228,38
22624609,67
31416833,1
30135582,44
29444421,11
29016997,1
28967884,22
28768198,9
28504706,61
27405087,12
27211490,129
27281569,19
26575292,29
26366710,127
26041780,40
26004632,19
25866248,153
25002423,21
24098512,21
24204961,13
23141543,118
22927820,111
22832161,20
29941152,3
30523037,3
30297357,2
30485812,17
30021798,4
29768178,41
29510196,23
29618815,45
29992293,1
29437725,10
29255258,41
29018080,6
28982687,6
28768411,30
28340339,287
27527891,2
27811935,9
27801893,12
27246849,6
27040500,48
26227994,15
24981740,50
24563458,27
24671003,31
18776903,127
30648305,2
29941549,3
29898403,21
29556029,34
29335258,1
29247078,8
29230054,73
28775382,8
28869966,59
28716088,3
27856350,6
27991918,29
28077088,5
26996597,138
26868491,21
26656844,115
27600505,7
26595524,12
25111616,22
23604122,14
25415230,297
22543869,27
20581837,304
30087349,6
30089879,6
29991687,9
30449620,24
30428347,6
29809150,8
29689194,8
29576540,15
29283341,9
29242407,15
29192139,5
29085064,28
28864822,14
28711779,10
28611075,17
28514446,86
27561287,7
27457936,91
26951377,36
26649805,10
25326238,10
25246589,19
24440504,57
24301020,42
30569242,1
30507379,1
30188892,2
29452568,2
29507242,7
29282313,7
29158440,11
28275008,8
28211524,8
28173837,10
27908934,12
27803310,22
27594448,29
27626385,48
26996309,50
27147217,6
26080430,51
25927313,8
26412562,39
25380226,44
25144939,109
23472090,62
22575960,1071
30673778,1
29891505,10
29728366,21
29642945,0
29648668,7
28740083,12
28903045,16
28513549,3
28240279,5
29047256,4
27894252,6
27335458,40
27239037,48
26275208,10
26154519,8
25344525,25
25192044,33
24732587,46
23291724,187
22773751,117
22257641,33
20150413,108
30383866,5
30307943,3
29617956,12
29396181,3
29773669,21
29127378,1
29100491,3
28653111,4
28411207,86
28275002,10
27705792,44
27151458,27
27362937,10
27151978,11
27105115,95
27053292,7
26588462,18
26149387,17
25002492,31
25223702,22
24417896,31
23898028,21
21724831,39
20620951,121
30425119,3
30514924,2
30297919,5
30146481,42
30039525,3
29915195,9
29668850,22
29614953,9
29429976,6
29177513,12
28042144,63
28392283,16
28340555,30
27387371,55
26073078,28
26637368,8
26554015,79
25519185,19
25268848,88
25270889,5
24176123,75
23874447,41
22043308,71
19797678,82
30545847,25
30605682,6
30349096,7
29599443,11
29453341,4
29946163,38
29742422,3
29207259,10
28847004,58
28854172,60
28031250,23
28854700,12
27585846,8
27073125,4
27208289,8
26548960,3
26453377,46
25848687,54
25340333,43
24967665,17
23421592,19
22355776,50
20635087,19
30510156,20
30382083,6
30315258,7
29934619,15
29555915,14
30343900,27
30038280,20
29566661,3
30456366,1
28585540,5
28330904,28
27974209,5
27791153,11
27705785,12
27078102,28
27095594,22
26888865,18
26771351,16
26365490,63
25605944,10
24835589,160
24690587,35
25457166,59
24993824,19
23324257,71
30166543,3
30185409,2
29576424,14
28440341,8
29228896,3
29072293,40
28723893,187
28472465,6
28264028,14
27838510,4
27623563,0
27851927,19
27773535,103
27515027,13
27050091,6
26631571,29
26257173,50
26122911,52
26317994,11
26245956,16
24981968,75
23382545,70
23071455,11
30611612,4
30532158,2
30516471,6
29872217,5
29403003,13
30033371,21
29861287,57
29328910,140
28824171,22
28737770,39
28473532,17
28017589,60
27974217,6
27841875,15
27835943,5
27402901,2
27181215,4
26400170,14
27340223,14
26104391,15
25850675,52
25768907,250
24374308,14
21571633,115
21070285,32
30527662,12
30890658,2
30232460,8
29765028,0
29684358,3
29548672,38
29478773,27
28975408,2
29202480,19
28119415,8
27739137,13
28166538,157
28065413,42
27280393,24
27179037,77
27026680,18
25957386,34
25496229,14
25560149,21
25278612,218
23630323,19
22520852,103
21698132,162
31109287,3
30287902,5
30282819,1
30096287,3
30068345,3
29927939,3
29666195,5
29735417,5
29170510,15
28934479,28
28973471,3
28487280,25
28738815,7
28581477,5
27889238,54
27610572,100
27467282,0
27489048,55
27425618,15
27238284,74
25798871,26
25119045,326
24807713,7
24717808,10
30545291,2
30297963,2
29954445,13
29752286,1
29529258,6
29462160,3
30116771,7
29089033,9
28886030,1
28749982,41
28386004,126
28225755,153
28301469,9
28212615,3
26974661,39
26804911,21
27267057,22
26168040,4
25443836,16
22885923,395
22266940,124
21106531,82
30318414,10
29684168,5
29196536,7
28675158,7
28758997,31
28733371,26
28244172,1
28334969,11
27859418,7
28283063,135
27566230,20
27747949,15
27702901,39
27125778,5
26717982,18
27117588,12
26620638,42
25891907,115
24885787,37
25342201,17
24369344,18
24036951,43
23665228,87
22857387,24
31350386,1
30590832,2
30531978,7
30700908,15
29679048,5
30340024,13
30158698,35
30122475,14
29745900,7
29531312,9
29058667,11
28973946,12
28875933,11
28658212,23
27181204,6
26840182,8
26546062,5
26294688,32
25669607,16
25626518,13
25150836,404
24939742,11
23873942,14
23861770,79
23577966,38
30926812,6
30050112,15
30323341,7
30232263,18
29732726,8
30150775,33
30055574,4
30022162,22
29875260,2
29056337,47
27434465,6
28663367,26
25503407,10
26350133,2
25739401,94
25351346,82
24847104,38
24223926,11
23371554,125
23409723,53
22942380,102
20888037,581
30617061,17
30986824,3
30568279,8
30560866,14
29321689,3
30061417,2
29262329,25
28320530,17
28084329,14
28031249,23
27809788,3
27304915,24
27259150,98
26739451,2
27462861,33
25578965,11
25526753,37
25446897,234
23892895,564
24000153,45
21946353,207
19304856,169
31242427,3
30910991,0
30639261,1
30651069,6
30291236,13
29422643,6
29875326,4
29632413,12
29669939,27
29110684,14
28892060,32
28355185,42
28625162,50
27829151,6
27384956,6
26805007,17
27149523,7
26961349,16
25699711,42
24356587,18
23257286,34
30467178,36
29593282,6
30332630,13
30048641,1
30154222,9
29864419,13
30008324,8
29779944,18
29523163,17
29224783,125
28714978,111
28349944,6
28045116,12
27134167,82
26932476,13
26237430,61
25847872,10
25785854,83
25543143,50
25653311,44
24852265,16
24747643,128
30664791,5
30393076,3
30305619,10
29491423,18
30463003,16
30220457,21
29915361,16
29899446,53
29679569,3
29474905,19
28915071,10
28428426,107
27113499,15
26900324,5
26516199,150
25701737,10
25901572,8
25607992,110
25223787,21
25561519,48
25359723,29
24415769,83
23063654,166
22574288,249
31171808,0
31633482,0
31138742,1
30708982,2
31064775,0
30545413,0
30232291,11
29719250,16
29618659,5
29396184,3
29328912,125
28525560,2
28355180,91
28096217,7
28698299,53
27631780,5
26956589,16
27521420,5
26571397,34
26362311,15
26028540,94
30598549,43
30562515,4
29382830,18
30154223,4
29562317,7
29728057,5
29615466,0
28542832,5
30325183,1
29087317,26
29137139,9
29072575,20
28671691,51
28494239,36
28028053,26
27702693,27
28887434,2
27984733,214
27416896,16
27956588,9
26145176,31
26012550,20
25826412,15
21504589,100
31216482,0
31122259,1
30503772,8
29427407,15
28905451,28
29084951,17
29136504,25
28577303,5
28356390,17
28369036,30
27643538,27
27548434,40
27267121,4
26971820,134
26861190,7
26844700,22
26673413,29
25197048,84
25019369,80
24459294,22
23903195,13
23974199,60
22955988,2363
30256981,0
30523112,19
29669287,4
30456361,0
29127283,10
28923859,16
28818098,9
28775827,11
28577314,15
28334900,30
26989163,13
27867007,24
26759219,19
26951610,69
26141390,28
26398940,22
25987613,39
26109048,32
25722416,226
25710176,6
24811194,24
30014520,9
30778253,1
30271901,0
30467425,10
29946150,25
30463017,4
29378643,5
28808806,1
28536480,2
28855263,42
28692038,8
28481224,21
28034915,10
28087628,54
27986453,21
27068475,31
26781291,61
26549455,21
26416483,15
25656510,11
25900651,57
25242552,197
25340786,6
22472103,102
30237511,5
30380414,5
29892061,30
29203862,28
28877665,2
28525966,1
28137275,20
28576768,12
27869830,47
27681618,29
27298255,68
26785999,4
27063004,54
26949250,54
26612782,20
26234182,32
25822250,20
25758049,21
24856586,768
24249727,10
23616639,46
23671415,77
